# raw tracked shifts, before detrend or spectrum
# reference=first b_shift_hz=0 pair_lag_s=0 dt_s=0.144795668605 looks=128
window,look,centre_time_s,disp_az_px,disp_rg_px,vel_los_ms,disp_los_m,phase_rad,quality
0,76,11.0044708,0,0,-0.0250074925,-0.0030603533,1.19300888,0.589489
0,77,11.1492665,0,0,0.0274864167,0.000919560786,-0.358469782,0.589489
0,78,11.2940622,0,0,6.19833668e-05,0.000928535709,-0.361968451,0.589489
0,79,11.4388578,0,0,-0.00142357546,0.000722408148,-0.281614327,0.589489
0,80,11.5836535,0,0,0.00188116754,0.00099479306,-0.387797367,0.589489
0,81,11.7284492,0,0,-0.00181583202,0.000731868449,-0.285302209,0.589489
0,82,11.8732448,0,0,-0.0361053195,-0.00449602542,1.75267288,0.589489
0,83,12.0180405,0,0,0.042239221,0.00162003082,-0.631532037,0.589489
0,84,12.1628362,0,0,-0.00292071777,0.00119712354,-0.466671286,0.589489
0,85,12.3076318,0,0,-0.0147326777,-0.000936104379,0.364918925,0.589489
0,86,12.4524275,0,0,-0.0189713441,-0.00368307283,1.43576187,0.589489
0,87,12.5972232,0,0,0.013846224,-0.00167819958,0.654207798,0.589489
0,88,12.7420188,0,0,0.00117385596,-0.00150823032,0.587949163,0.589489
0,89,12.8868145,0,0,0.00109642001,-0.00134947345,0.526061421,0.589489
0,90,13.0316102,0,0,0.0194163014,0.00146192289,-0.569897271,0.589489
0,91,13.1764058,0,0,-0.0268436756,-0.00242492506,0.945301684,0.589489
0,92,13.3212015,0,0,-0.010599193,-0.0039596423,1.54357617,0.589489
0,93,13.4659972,0,0,0.0315750589,0.000612289464,-0.238687071,0.589489
0,94,13.6107929,0,0,-0.038586161,-0.00497481951,1.93931983,0.589489
0,95,13.7555885,0,0,0.0296235656,-0.000685455518,0.267209188,0.589489
0,96,13.9003842,0,0,0.0111312045,0.000926294678,-0.361094837,0.589489
0,97,14.0451799,0,0,9.8058203e-05,0.000940493081,-0.36662976,0.589489
0,98,14.1899755,0,0,-0.00896420621,-0.00035748515,0.139357426,0.589489
0,99,14.3347712,0,0,0.0079345368,0.000791401411,-0.308509776,0.589489
0,100,14.4795669,0,0,-0.0370369974,-0.00457139539,1.78205415,0.589489
0,101,14.6243625,0,0,0.0297677191,-0.000261158598,0.101806718,0.589489
0,102,14.7691582,0,0,-0.0229493727,-0.00358412836,1.39719063,0.589489
0,103,14.9139539,0,0,-0.0113073857,-0.00522138884,2.03543925,0.589489
0,104,15.0587495,0,0,0.00461884702,-0.00455259979,1.77472711,0.589489
0,105,15.2035452,0,0,-0.00563400355,-0.0053683791,2.09274006,0.589489
0,106,15.3483409,0,0,0.0416046636,0.000655795983,-0.255647095,0.589489
0,107,15.4931365,0,0,-0.0362563008,-0.00459395933,1.79085018,0.589489
0,108,15.6379322,0,0,0.037905775,0.000894632715,-0.348752143,0.589489
0,109,15.7827279,0,0,-0.00934980037,-0.000459177881,0.179000016,0.589489
0,110,15.9275235,0,0,-0.0324205339,-0.00515353076,2.00898633,0.589489
0,111,16.0723192,0,0,0.0416959256,0.000883858664,-0.344552125,0.589489
0,112,16.2171149,0,0,-8.01925212e-05,0.000872247134,-0.340025635,0.589489
0,113,16.3619106,0,0,-0.0299530317,-0.00346482211,1.35068181,0.589489
0,114,16.5067062,0,0,0.00985429826,-0.00203796241,0.794453125,0.589489
0,115,16.6515019,0,0,-0.0165931127,-0.00444057326,1.73105613,0.589489
0,116,16.7962976,0,0,0.00223398775,-0.00411710151,1.60495805,0.589489
0,117,16.9410932,0,0,0.0245072804,-0.000568553454,0.221637586,0.589489
0,118,17.0858889,0,0,0.00945192156,0.000800043847,-0.311878832,0.589489
0,119,17.2306846,0,0,-0.025180986,-0.00284605386,1.10946913,0.589489
0,120,17.3754802,0,0,0.0283893845,0.00126460604,-0.492977799,0.589489
0,121,17.5202759,0,0,-0.0062233074,0.000363498085,-0.141701431,0.589489
0,122,17.6650716,0,0,0.00348174215,0.000867639267,-0.338229364,0.589489
0,123,17.8098672,0,0,-0.035538996,-0.00427825341,1.66777944,0.589489
0,124,17.9546629,0,0,-0.00719793028,-0.00532048254,2.07406867,0.589489
